, Salary ,MP,3P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
1630,0.0480603094693423,0.5583524027459954,0.0,0.1397849462365591,0.3466666666666667,0.0672268907563025,0.1999999999999999,0.2894736842105263,0.2,0.4791666666666666,0.3515151515151515,Rim Protector
1631,0.0284499946437764,0.205949656750572,0.0,0.086021505376344,0.0933333333333333,0.0252100840336134,0.0666666666666666,0.0789473684210526,0.1555555555555555,0.3541666666666667,0.1363636363636363,Post Scorer
1632,0.1069984141363437,0.780320366132723,0.0,0.6129032258064516,0.52,0.2605042016806723,0.3333333333333333,0.1052631578947368,0.5333333333333333,0.4791666666666666,0.706060606060606,Superstar
1633,0.0284499946437764,0.2814645308924485,0.0,0.1827956989247311,0.0833333333333333,0.1092436974789916,0.0,0.0,0.2888888888888889,0.4166666666666667,0.1121212121212121,Post Scorer
1634,0.0384158923420148,0.4210526315789473,0.0555555555555555,0.1397849462365591,0.1133333333333333,0.1680672268907563,0.3333333333333333,0.0526315789473684,0.2444444444444444,0.4583333333333333,0.1727272727272727,Playmaker
1635,0.0284499946437764,0.3272311212814645,0.0,0.1827956989247311,0.2133333333333333,0.0504201680672268,0.1666666666666666,0.1052631578947368,0.2888888888888889,0.5833333333333334,0.1545454545454545,Post Scorer
1636,0.0623483348431608,0.562929061784897,0.1111111111111111,0.2365591397849462,0.12,0.5714285714285714,0.4333333333333333,0.0,0.4888888888888889,0.3541666666666667,0.3454545454545454,All Star Playmaker
1637,0.1064240355163162,0.7620137299771166,0.0,0.3978494623655914,0.5266666666666667,0.2689075630252101,0.2666666666666666,0.5526315789473685,0.5555555555555556,0.625,0.6666666666666666,All Star Big Man
1638,0.0114472444489324,0.1121281464530892,0.0,0.043010752688172,0.0266666666666666,0.042016806722689,0.0333333333333333,0.0,0.0888888888888888,0.125,0.0727272727272727,Ignorance
1639,0.0623483348431608,0.7231121281464531,0.0277777777777777,0.3225806451612903,0.1666666666666666,0.6554621848739496,0.5666666666666667,0.0,0.5111111111111111,0.3541666666666667,0.3939393939393939,All Star Playmaker
1640,0.0662775418209609,0.6453089244851258,0.0,0.3870967741935484,0.5,0.2016806722689075,0.3,0.2631578947368421,0.4888888888888889,0.6666666666666667,0.4151515151515151,All Star Post Scorer
1641,0.0623483348431608,0.7048054919908466,0.0555555555555555,0.4516129032258064,0.2066666666666666,0.4957983193277311,0.7999999999999999,0.2105263157894737,0.5777777777777778,0.75,0.4272727272727272,All Star Playmaker
1642,0.0662775418209609,0.7574370709382151,0.0,0.4193548387096774,0.52,0.2184873949579832,0.3333333333333333,0.3421052631578947,0.6444444444444444,0.5625000000000001,0.5575757575757575,All Star Post Scorer
1643,0.0480603094693423,0.4279176201372997,0.0,0.1290322580645161,0.2933333333333333,0.042016806722689,0.1666666666666666,0.131578947368421,0.4222222222222222,0.7708333333333334,0.206060606060606,Rim Protector
1644,0.0662775418209609,0.7894736842105262,0.0,0.5376344086021505,0.3533333333333333,0.226890756302521,0.3333333333333333,0.1842105263157894,0.6444444444444444,0.8333333333333334,0.6696969696969698,All Star Post Scorer
1645,0.0114472444489324,0.2334096109839816,0.0,0.053763440860215,0.1333333333333333,0.0672268907563025,0.0333333333333333,0.0,0.1111111111111111,0.25,0.0848484848484848,Ignorance
1646,0.0384158923420148,0.4668192219679633,0.0,0.2473118279569892,0.2466666666666666,0.1596638655462184,0.3666666666666667,0.1578947368421052,0.3333333333333333,0.4791666666666666,0.2272727272727272,Playmaker
1647,0.0384158923420148,0.5011441647597253,0.0,0.3548387096774193,0.2866666666666667,0.1512605042016806,0.2666666666666666,0.1052631578947368,0.2666666666666666,0.4583333333333333,0.3878787878787879,Playmaker
1648,0.0384158923420148,0.4782608695652173,0.0,0.1612903225806451,0.1066666666666666,0.3697478991596639,0.3666666666666667,0.0263157894736842,0.3111111111111111,0.3541666666666667,0.2696969696969697,Playmaker
1649,0.0114472444489324,0.1075514874141876,0.0,0.043010752688172,0.04,0.0588235294117647,0.0333333333333333,0.0,0.1111111111111111,0.125,0.0545454545454545,Ignorance
1650,0.0480603094693423,0.5720823798627002,0.0,0.1075268817204301,0.42,0.0588235294117647,0.1666666666666666,0.6052631578947368,0.2444444444444444,0.625,0.1909090909090909,Rim Protector
1651,0.0662775418209609,0.8375286041189931,0.0,0.3010752688172042,0.44,0.361344537815126,0.3666666666666667,0.2368421052631579,0.4888888888888889,0.5416666666666667,0.4363636363636364,All Star Post Scorer
1652,0.0284499946437764,0.2562929061784896,0.0,0.1075268817204301,0.1066666666666666,0.0336134453781512,0.1666666666666666,0.0263157894736842,0.2666666666666666,0.3958333333333333,0.1696969696969696,Post Scorer
1653,0.0114472444489324,0.2334096109839816,0.0,0.043010752688172,0.0466666666666666,0.1092436974789916,0.0666666666666666,0.0,0.2777777777777778,0.2916666666666667,0.0545454545454545,Ignorance
1654,0.0114472444489324,0.1670480549199084,0.0,0.1075268817204301,0.1333333333333333,0.0588235294117647,0.0999999999999999,0.0,0.1555555555555555,0.2916666666666667,0.106060606060606,Ignorance
1655,0.0480603094693423,0.5720823798627002,0.0,0.1182795698924731,0.4266666666666667,0.1092436974789916,0.1999999999999999,0.0789473684210526,0.2222222222222222,0.6458333333333334,0.1848484848484848,Rim Protector
